,ASML,AMZN,NVDA,QMOM,AGG,AAPL,IBIT,GOOG,SPY,IWM,QQQ,BRK-B,GLD,META,FANG,TDG,TLT,UNH,TSM
1999-11-01,12.7713546787564,3.4565,0.0448933266426443,,,0.58141468486813,,,85.122144789948,,55.3069773797742,41.74,,,,,,5.05793350201128,12.3115711318511
1999-11-02,13.0374245678972,3.322,0.0477588581304727,,,0.601114770170928,,,84.5138202652164,,55.3492610016242,42.82,,,,,,5.36030469431393,12.7417170404507
1999-11-03,13.7469442722725,3.2905,0.0524201226840068,,,0.610477928584805,,,85.0828999099158,,56.4486351697237,43.06,,,,,,5.13061888477634,12.8103957989666
1999-11-04,14.0130141614133,3.153,0.0557632427531399,,,0.626357845254741,,,85.7304115462162,,57.0828894974734,43.26,,,,,,5.0395198717108,12.6513502529298
1999-11-05,14.3908334039931,3.247,0.0539675096874341,,,0.661488415623609,,,86.5742053511412,,57.6748602033731,42.62,,,,,,5.09379162417537,12.8320838279716
1999-11-08,14.2347390690306,3.9,0.0555148966908614,,,0.72186206107629,,,86.6526951112057,,58.8165179933226,41.76,,,,,,5.32444657214983,13.0561934610235
1999-11-09,14.2134534778993,3.5405,0.0546934443310173,,,0.671301005641352,,,85.838344385076,,58.4359653966728,40.28,,,,,,5.16647700694043,13.0561934610235
1999-11-10,13.9686691798898,3.6,0.0542158557497126,,,0.684933764291958,,,86.4760642668289,,59.1970705899724,39.7,,,,,,5.15484734569802,13.779127761191
1999-11-11,14.5894989212182,3.65,0.0580365644001504,,,0.69100109094415,,,86.9666541514637,,60.2541611362219,39.16,,,,,,5.10639042385465,13.6923756451709
1999-11-12,14.7225338657886,3.747,0.061131338407005,,,0.678791532372454,,,87.7515517521087,,61.0575499513715,39.36,,,,,,5.16066217631923,13.1935509780554
1999-11-15,14.6675460886995,3.675,0.0599469187253693,,,0.669952710829754,,,87.9575679068175,,60.9306990858216,38.8,,,,,,5.28761931154887,13.3272938235863
1999-11-16,15.2103286625467,3.947,0.065677981701026,,,0.683061132609182,,,88.6934288728826,,62.4951930942709,38.02,,,,,,5.33607623339224,13.7357517031809
1999-11-17,15.3433636071171,3.825,0.0681805458670628,,,0.676020037481947,,,88.9288981530761,,61.6495206572713,37.88,,,,,,5.46400250705875,13.3525965240922
1999-11-18,15.3983513842061,3.897,0.068409788386089,,,0.671301005641352,,,89.5568162335921,,63.5100000186704,38.34,,,,,,5.66945985567465,13.4863393696232
1999-11-19,15.2440308485045,3.897,0.0819159934653867,,,0.69242429102306,,,89.4783264735276,,64.1019707245701,37.1,,,,,,5.39713195491489,13.4176606111073
1999-11-22,14.7899382377043,4.025,0.0817822686626214,,,0.678791532372454,,,89.4586751492798,,63.1294474220206,38.18,,,,,,5.33026140277104,13.4646513406181
1999-11-23,14.6781888842652,4.0875,0.0759365844274515,,,0.695195785913567,,,88.6737775486348,,63.3831491531205,37.78,,,,,,5.39713195491489,13.4646513406181
1999-11-24,14.8005810332699,4.3625,0.0735486415209279,,,0.709277976168039,,,89.1447161090218,,65.4973302456195,37.9,,,,,,5.13061888477634,13.4646513406181
1999-11-26,15.8755033853986,4.6565,0.0730710529396232,,,0.712049471058547,,,88.8111635129794,,65.7087483548694,37.66,,,,,,5.02110624141032,13.1465602485445
1999-11-29,16.2639654235441,4.522,0.0704538675140733,,,0.708304207692996,,,88.4972044727214,,64.6093741867699,37.48,,,,,,4.8757354758802,13.1031841905344
1999-11-30,16.6080824801661,4.253,0.0661555702823307,,,0.733097851172943,,,87.4571862676351,,62.5797603379708,37.3,,,,,,5.03370504108959,12.9441386444976
1999-12-01,17.1721506451445,4.25,0.0694986903514638,,,0.771973684907362,,,88.1635941082156,,63.5100000186704,37.2,,,,,,5.11802008509706,13.0814961615294
1999-12-02,17.3282449801071,4.453,0.0746184399430505,,,0.825381140500118,,,88.6934288728826,,65.5396138674694,37.0,,,,,,5.28761931154887,14.1189068822697
1999-12-03,17.649302646337,4.328,0.0728418104205969,,,0.861410574076719,,,90.3220625099893,,66.9349733885188,36.8,,,,,,5.23916238970549,14.7080983369061
1999-12-06,17.7734685946027,4.369,0.074866786005329,,,0.86890110080782,,,89.6548995494411,,67.5269440944185,36.72,,,,,,5.23916238970549,14.4586860033483
1999-12-07,18.8909621289938,4.303,0.0723642218392922,,,0.882458954191115,,,88.9288981530761,,67.5269440944185,36.22,,,,,,5.08216196293296,14.3213284863165
1999-12-08,18.8022721659469,4.4,0.0755736171056599,,,0.824407372025075,,,88.3598185083768,,66.7235552792689,36.0,,,,,,5.09379162417537,13.8044304616968
1999-12-09,18.3233463654935,5.18,0.0733193990019016,,,0.788377938448475,,,88.7915121887316,,67.0195406322187,35.7,,,,,,4.89414910618068,13.9598613362328
1999-12-10,17.1615078495789,5.335,0.0724788430988053,,,0.771524253303496,,,89.0858776732051,,67.5692277162685,35.74,,,,,,4.93679119740285,13.9164852782228
1999-12-13,17.0284729050085,5.125,0.0722304970365269,,,0.741562146379088,,,89.2428571933341,,68.4994673969681,35.7,,,,,,4.86992064525899,13.7140636741759
1999-12-14,17.1845672399711,4.7815,0.0710460773548911,,,0.710626270979637,,,88.3794698326247,,67.2732423633186,34.94,,,,,,5.0395198717108,13.3056057945813
1999-12-15,16.5637374986427,4.825,0.0687727557078806,,,0.726581092916884,,,88.8504083930116,,68.541751018818,35.12,,,,,,5.12480405415513,13.2152390070604
1999-12-16,17.0284729050085,4.744,0.0682951671265759,,,0.736393682934628,,,89.2428571933341,,70.2330958928173,34.64,,,,,,4.99106294986742,13.5550181281391
1999-12-17,17.2608406081915,4.703,0.0718866332579875,,,0.74905267311019,,,89.8142952983439,,70.850436771827,35.1,,,,,,4.91837756710236,13.7574397321859
1999-12-20,18.4120363285405,4.85,0.0778469387526704,,,0.734071619647986,,,89.1651485722186,,71.7975899012665,35.12,,,,,,4.80886492373634,14.0972188532646
1999-12-21,19.635957818588,4.994,0.0811900588218035,,,0.767778989937945,,,90.522423776386,,75.6453994896147,34.52,,,,,,4.80886492373634,14.6611076073952
1999-12-22,19.8665517225099,4.8845,0.0831004131470224,,,0.748603241506324,,,90.7584666024001,,75.3916977585149,34.42,,,,,,4.86992064525899,14.4369979743433
1999-12-23,19.9020277077287,4.5,0.0886022336036529,,,0.775269516669047,,,92.2041810737233,,76.2796538173644,34.34,,,,,,4.93776033583971,14.798465124427
1999-12-27,19.4763158851035,4.0565,0.0852591135345198,,,0.74388420966573,,,92.0763434263918,,75.8568175988646,34.32,,,,,,5.02110624141032,15.5430874535995
1999-12-28,19.1570320181346,4.1155,0.0850107674722413,,,0.735494819726896,,,92.017361674475,,75.3916977585149,34.24,,,,,,5.00947658016791,15.9045546036832
1999-12-29,19.2457219811815,4.175,0.0878762989600697,,,0.75422113655465,,,92.4107663844984,,78.2247004224635,34.34,,,,,,5.05793350201128,16.10697620773
1999-12-30,19.1570320181346,3.953,0.0886022336036529,,,0.751374736396832,,,92.3025605763683,,77.3790279854639,34.2,,,,,,5.14224854601875,16.0382974492141
1999-12-31,20.1858355894789,3.8065,0.0896720320257755,,,0.770101053224586,,,92.4501068555007,,77.294460741764,36.6,,,,,,5.14806337663995,16.2660217537669
2000-01-03,20.6470233973228,4.469,0.089423685963497,,,0.838489562279547,,,91.5452760224469,,80.1274634057126,35.3,,,,,,5.2091190981626,17.1226988994653
2000-01-04,19.2634599737909,4.097,0.0870357430569734,,,0.767778989937945,,,87.9652931612339,,74.6305925652152,34.08,,,,,,5.14224854601875,17.2383683874921
2000-01-05,18.6071542472437,3.5875,0.0844185576314235,,,0.779014780034598,,,88.1226550452432,,74.6728761870652,34.64,,,,,,5.13061888477634,17.350423204018
2000-01-06,17.5836720736822,3.278,0.0786874946557668,,,0.711600039454681,,,86.706398089159,,67.7383622036684,36.08,,,,,,5.31863174152863,16.6274889038506
2000-01-07,17.9863245059153,3.478,0.0800056391401678,,,0.745307409744639,,,91.7419783774586,,76.1105193299645,36.4,,,,,,5.9417877564344,17.2600564164971
2000-01-10,19.6891717964161,3.4595,0.0826228245657177,,,0.732198987965211,,,92.0567021454773,,78.2247004224635,36.26,,,,,,5.83905908212645,17.9613026876595
2000-01-11,19.0506040624783,3.3375,0.0792797044965846,,,0.694746354309701,,,90.9551689574118,,74.7574434307652,35.58,,,,,,5.85165788180573,17.7118903541017
2000-01-12,19.405363914666,3.178,0.0772547289118526,,,0.653099025684775,,,90.0503381243579,,72.7701132038161,34.9,,,,,,5.79641699090428,18.0046787456695
2000-01-13,20.2567875599164,3.297,0.0804832277214725,,,0.724708461234109,,,91.2698927254305,,77.167609876214,35.2,,,,,,5.97861501703537,18.3661458957532
2000-01-14,22.1902287543392,3.2125,0.0839409690501188,,,0.752348504871875,,,92.5090886074176,,78.9858056157632,34.02,,,,,,5.97183104797729,19.9493720131199
2000-01-18,22.4917746286988,3.2065,0.0875133316382781,,,0.778565348430732,,,91.7813188484609,,79.408641834263,34.0,,,,,,5.71791677751802,19.4505473460043
2000-01-19,22.8820104661052,3.3405,0.086691879278434,,,0.798190528466219,,,92.5287877975054,,81.1845539519622,34.18,,,,,,5.76637369936139,19.3168045004734
2000-01-20,25.0992595422782,3.2375,0.0864435332161555,,,0.850174783980066,,,91.1125308414211,,80.3811651368125,34.0,,,,,,5.91174446489151,19.0204014374047
2000-01-21,24.6558097270436,3.103,0.0854883560535461,,,0.833770530438953,,,90.9158284864094,,81.395972061212,34.22,,,,,,5.65783019443224,19.7433357375721
2000-01-24,23.148080355246,3.5065,0.0816676474031083,,,0.795868465179577,,,88.3389986811695,,77.5058788510139,34.0,,,,,,5.34867503307152,21.5759741884966
2000-01-25,23.6447441483087,3.4625,0.0809608163027773,,,0.840811625566188,,,89.3422096463158,,78.6475366409633,34.06,,,,,,5.34867503307152,23.6760983304829
2000-01-26,21.7999929169328,3.2405,0.0776176962336442,,,0.825381140500118,,,88.6340811682737,,75.4762650022148,34.14,,,,,,5.33607623339224,22.8627972427946
2000-01-27,21.6935649612765,3.347,0.0735486415209279,,,0.823957940421209,,,88.2800169292526,,76.5756391703143,33.92,,,,,,5.25176118938477,21.2795711254279
2000-01-28,20.8244033234167,3.0845,0.0714090446766827,,,0.761187326414575,,,85.5261839590887,,72.7278295819661,33.2,,,,,,5.09960645479658,19.6312809210462
2000-01-31,21.7999929169328,3.228,0.0707977312926127,,,0.777142148351822,,,87.8472717482268,,75.8568175988646,32.92,,,,,,5.13643371539754,18.749301074842
2000-02-01,22.7223685326208,3.372,0.0724788430988053,,,0.750925304792965,,,88.7127621102783,,77.8864314476637,33.5,,,,,,5.27598965030646,21.0084707628651
2000-02-02,23.5915301704806,3.472,0.0745038186835374,,,0.740138946300179,,,88.791443052283,,78.5629693972634,32.8,,,,,,5.41554558521537,20.9434066758501
2000-02-03,24.8331896531374,4.2095,0.0757073419084253,,,0.773846316590137,,,90.1290190663626,,81.607390170462,33.4,,,,,,5.367088663372,24.8038758387441
2000-02-04,24.3010498748559,3.928,0.0774839714308789,,,0.808976886959005,,,89.7552556372537,,82.1570772545117,33.1,,,,,,5.49986062922284,24.1966110266034
2000-02-07,24.2655738896372,3.75,0.0727080856178316,,,0.854369478949483,,,89.6175929433322,,83.2987350444612,33.28,,,,,,5.63941656413175,24.0592535095716
2000-02-08,25.8974692097005,4.1565,0.07618493048973,,,0.860436805601675,,,90.8371475444047,,86.8082756580095,32.7,,,,,,5.42717524645778,23.1338976053573
2000-02-09,25.2589014757626,4.0125,0.0780952848149489,,,0.843583120456696,,,88.9291057462046,,83.721571262961,31.76,,,,,,5.22753272846308,22.0494961551062
2000-02-10,25.5427093575128,3.8095,0.0940849505170312,,,0.850174783980066,,,89.1061668203018,,86.4700066832097,30.96,,,,,,5.60937327258886,23.3833099389151
2000-02-11,23.8221240744026,3.8095,0.0955177162609453,,,0.814594782007332,,,87.2965051541941,,84.4826764562606,30.14,,,,,,5.42717524645778,22.2302297301481
2000-02-14,23.7334341113556,3.722,0.110800550862697,,,0.867477900728911,,,87.8079312772245,,84.3558255907107,28.48,,,,,,5.51245942890212,22.4109633051899
2000-02-15,23.5383161926524,3.6905,0.106502253630954,,,0.891372681001126,,,88.80125865716,,84.9477962966104,30.64,,,,,,5.75474403811898,22.363972575679
2000-02-16,23.4141502443867,3.5345,0.111392760703514,,,0.854818910553349,,,87.4932075092058,,84.5672436999606,33.28,,,,,,5.9417877564344,22.4326513341949
2000-02-17,23.8221240744026,3.45,0.115347194156718,,,0.860436805601675,,,87.0407631380922,,86.3854394395097,33.26,,,,,,6.09394249102259,22.6350729382418
2000-02-18,22.5804645917457,3.2375,0.12871967443325,,,0.833321098835086,,,85.1721197200677,,83.2564514226112,33.72,,,,,,5.60937327258886,21.5976622175016
2000-02-22,22.8642724734958,3.178,0.125128208301838,,,0.852496847266707,,,84.9557181749681,,83.5101531537111,32.4,,,,,,5.69950314721754,20.4228939797295
2000-02-23,23.9640280152776,3.522,0.125854142945422,,,0.870773732490596,,,85.9589291401145,,88.1613515572089,32.32,,,,,,5.54831755106621,19.880693254604
2000-02-24,23.0771283848084,3.422,0.124650619720534,,,0.862908679422939,,,84.2279484160115,,90.064114540458,30.78,,,,,,5.09960645479658,20.2421604046877
2000-02-25,21.9773728430266,3.4565,0.116894581160145,,,0.826729435311717,,,83.9230402528697,,87.992217069809,29.8,,,,,,4.96683448894574,21.077149521381
2000-02-28,22.4917746286988,3.2875,0.116054025257049,,,0.84830215229729,,,85.6835458430981,,87.949933447959,29.2,,,,,,4.98524811924622,20.7373704003023
2000-02-29,22.7223685326208,3.444,0.12226267681401,,,0.8585641739189,,,86.5096957341473,,90.2755326497079,28.8,,,,,,4.95423568926646,21.6193502465066
2000-03-01,25.276639468372,3.294,0.118690314225851,,,0.976090538329889,,,87.1391432701847,,91.0366378430076,29.34,,,,,,5.29343414217007,22.2302297301481
2000-03-02,25.0992595422782,3.128,0.110685929603183,,,0.913844261194432,,,87.1981250221016,,88.9224567505085,29.36,,,,,,5.08797679355417,21.8687625800644
2000-03-03,26.660202891904,3.125,0.112481662668889,,,0.958787421581043,,,88.8307835232854,,93.9119241288062,29.38,,,,,,5.27598965030646,23.495364755441
2000-03-06,25.2411634831533,3.197,0.111755728025306,,,0.941484304832198,,,87.9652931612339,,94.6730293221059,28.9,,,,,,5.08797679355417,22.2302297301481
2000-03-07,24.3542638526841,3.175,0.159151618833987,,,0.920361019450491,,,86.2637699523699,,93.2353861792065,29.0,,,,,,4.74877834065056,20.9434066758501
2000-03-08,23.5560541852618,3.1815,0.160469763318388,,,0.913844261194432,,,86.1556314951262,,94.0810586162061,28.78,,,,,,4.61503723636285,21.6410382755116
2000-03-09,24.3720018452935,3.4405,0.191608538819456,,,0.915716892877207,,,88.673421639276,,97.2523302549547,28.0,,,,,,4.75459317127176,21.3048738259338
2000-03-10,26.5892509214664,3.344,0.225421810375831,,,0.941933736436064,,,88.2013359872479,,96.8294940364549,27.4,,,,,,4.93097636678164,20.1048028876559
2000-03-13,25.3830674240283,3.2655,0.285215900755183,,,0.908675797749972,,,87.2374654931039,,94.292476725456,29.76,,,,,,4.85150701495851,19.880693254604
2000-03-14,24.5493817713873,3.2815,0.210330011206602,,,0.855792679028392,,,85.9982696111168,,90.8252197337577,29.1,,,,,,4.85150701495851,19.1577589544365
2000-03-15,23.2012943330741,3.1875,0.201733416743117,,,0.870773732490596,,,88.0046336322362,,87.0196937672594,32.52,,,,,,4.98524811924622,18.3444578667482
2000-03-16,23.4673642222149,3.3125,0.179898066805864,,,0.910548429432747,,,92.1156838973942,,91.9668775237071,34.04,,,,,,5.05114953295321,19.880693254604
2000-03-17,24.3542638526841,3.2405,0.190806190002864,,,0.936315841387738,,,92.7228609501591,,93.7005060195563,34.0,,,,,,5.00269261110983,21.5072954299806
2000-03-20,24.212359911809,3.2095,0.190672465200099,,,0.921334787925534,,,92.2495839057516,,91.0789214648575,33.56,,,,,,5.13643371539754,18.615558229311
2000-03-21,22.9707004291521,3.619,0.18125441837677,,,1.01077167709489,,,94.1426920833814,,94.5461784565559,35.86,,,,,,5.23334755908429,20.2204723756826
2000-03-22,23.4673642222149,3.5345,0.182553459317919,,,1.08005904935758,,,94.7145394843817,,96.4066578179551,36.06,,,,,,5.13061888477634,20.3325271922086
2000-03-23,23.8576000596213,3.3845,0.185781958127539,,,1.05848633237201,,,96.3315693861071,,98.0980026919543,35.48,,,,,,5.29343414217007,20.9867827338601
2000-03-24,23.4035074488211,3.6345,0.17802591956715,,,1.03886115233652,,,96.9034748424249,,99.4172516936736,35.98,,,,,,5.56673118136669,20.5566368252605
2000-03-27,24.2833118822465,3.6565,0.166315447553558,,,1.04537791059258,,,95.8780412462087,,99.6202130785536,34.2,,,,,,5.40294678553609,21.7314050630325
2000-03-28,24.0172419931058,3.5065,0.153898144439635,,,1.04215698409821,,,95.3258846944,,97.0831957675547,33.34,,,,,,5.367088663372,21.5976622175016
2000-03-29,20.6647613899322,3.3125,0.143754162972723,,,1.01826220382599,,,95.4244550509929,,93.0239680699566,33.34,,,,,,5.39713195491489,20.7156823712973
2000-03-30,19.5650058481504,3.325,0.142913607069626,,,0.941933736436064,,,93.8271740537765,,90.7406524900577,34.78,,,,,,5.55122496637682,20.1048028876559
2000-03-31,19.8310757372912,3.35,0.161386733394493,,,1.01728843535095,,,94.8920474036932,,92.6011318514568,36.4,,,,,,5.78103113529058,20.6036275547714
2000-04-03,17.7379926093839,3.178,0.148778394848048,,,0.998562118523194,,,95.4442039555019,,87.0196937672594,35.1,,,,,,6.0176248281807,19.6999596795621
2000-04-04,19.0328660698689,3.197,0.143276574391418,,,0.953618958136583,,,94.7342883888907,,86.1740213302598,36.18,,,,,,5.89060116519461,18.7962918043528
2000-04-05,21.1082112051668,3.1095,0.175160388079322,,,0.976614875201066,,,94.1426920833814,,84.6518109436605,36.76,,,,,,5.81787769401937,19.4975380755152
2000-04-06,23.2012943330741,3.2125,0.183279393961502,,,0.937739041466647,,,94.9610190139288,,86.6814247924596,37.26,,,,,,5.98174791573425,20.2855364626977
2000-04-07,23.0416523995897,3.378,0.19600235376746,,,0.986876896822675,,,95.5625232166038,,90.148681784158,36.82,,,,,,5.98756579342827,19.8590052255989
2000-04-10,21.4097570795263,3.169,0.178618129407968,,,0.936315841387738,,,95.1878165287891,,84.1444074814608,36.42,,,,,,6.19410045156596,19.3601805584834
2000-04-11,20.8066653308073,3.169,0.167996559359751,,,0.894668512762811,,,94.9117382528848,,82.6644807167115,36.08,,,,,,6.34536527161046,18.9987134083997
2000-04-12,19.2989359590097,2.819,0.150555024370502,,,0.818340045372883,,,92.3087145086438,,77.8018642039637,37.42,,,,,,6.58195896450058,17.1696896289761
2000-04-13,19.316673951619,2.4,0.144117130294514,,,0.852496847266707,,,91.0269515410324,,74.4191744559653,37.8,,,,,,6.4365120221501,16.2660217537669
2000-04-14,17.1952100355367,2.344,0.131432377575061,,,0.83796522540837,,,85.8209040525505,,67.9751504860283,36.92,,,,,,6.19991832925998,14.3900072448324
2000-04-17,18.6248922398531,2.353,0.138137721256579,,,0.927851546181592,,,88.8183253337976,,75.7976205282747,37.18,,,,,,6.18149504989558,15.9949213912041
2000-04-18,20.354346519268,2.747,0.162628463705886,,,0.950323126374898,,,91.1649616513258,,77.8018642039637,37.7,,,,,,6.29106507979961,17.7118903541017
2000-04-19,19.9871700722538,2.672,0.154853321602245,,,0.907252597671062,,,90.3170359744212,,75.3155872391849,37.6,,,,,,6.27264180043522,16.7865344498874
2000-04-20,19.8913849121631,2.619,0.1540318692424,,,0.890398912526083,,,90.750873265128,,73.7849201282156,38.28,,,,,,6.508265847043,16.8299105078975
2000-04-24,17.7947541857339,2.4905,0.146390451941525,,,0.902608471097779,,,89.7648794226125,,71.6707390357166,38.8,,,,,,6.73322378454508,16.1539669372409
2000-04-25,19.6891717964161,2.622,0.162380117643607,,,0.961109484867685,,,93.4919071196625,,76.5079853753543,39.04,,,,,,6.61783587694703,18.0733575041854
2000-04-26,19.4550302939722,2.675,0.160718109380667,,,0.908675797749972,,,92.4368747770891,,73.8948575450255,38.5,,,,,,6.5266891264074,17.5311567790599
2000-04-27,20.0563482434304,2.644,0.173842243594921,,,0.949424263167166,,,92.1312646446498,,77.167609876214,38.4,,,,,,6.50244796934898,18.2757791082323
2000-04-28,21.2855911312607,2.7595,0.170269881006761,,,0.929274746260502,,,91.5593591883321,,80.1274634057126,38.32,,,,,,6.46657105690253,18.9083466208788
2000-05-01,21.2855911312607,2.997,0.175752597920139,,,0.931147377943277,,,92.8017404575603,,80.8716551502723,37.14,,,,,,6.26003639876484,18.4565126832742
2000-05-02,21.1525561866903,2.8065,0.16895173652236,,,0.882908385794981,,,90.9480720336311,,76.2204567467745,34.98,,,,,,6.10877157872034,17.7118903541017
2000-05-03,20.6204164084088,2.7065,0.166200826294045,,,0.861860005680585,,,88.8183253337976,,75.3747843097749,34.9,,,,,,5.93908347931144,16.8082224788924
2000-05-04,20.2904897458742,2.753,0.168225801878777,,,0.829126403865669,,,89.4888011467082,,75.5270053484348,35.52,,,,,,6.05447138690949,16.6274889038506
2000-05-05,21.1206277999934,2.925,0.176000943982418,,,0.847328383822247,,,90.5733653458165,,77.328287639244,35.88,,,,,,6.11458945641436,17.350423204018
2000-05-08,18.8271053556001,2.801,0.169543946363178,,,0.824856803628941,,,89.8930390600217,,74.3176937635254,36.06,,,,,,6.39966546342131,17.2130656869862
2000-05-09,18.2257874061419,2.8125,0.167156003456654,,,0.789801138527384,,,89.1732831171032,,72.7278295819661,35.4,,,,,,6.58195896450058,16.8985892664134
2000-05-10,17.1934362362758,2.6655,0.150688749173267,,,0.74388420966573,,,87.1618556783716,,67.4423768507186,35.04,,,,,,6.63044127861741,15.6334542411204
2000-05-11,17.5286842965932,2.744,0.157126643249255,,,0.770101053224586,,,89.1535342125942,,71.5692583432766,35.44,,,,,,6.70898262748667,15.9479306616932
2000-05-12,18.7259987977266,2.6875,0.152350757436208,,,0.806130486801187,,,90.1198372059181,,71.5692583432766,35.46,,,,,,6.92133516331838,15.8575638741723
2000-05-15,19.6891717964161,2.803,0.162857706224912,,,0.756543199841292,,,91.6776784494339,,74.6813329114352,37.8,,,,,,7.23550055879542,13.0128174030135
2000-05-16,20.4873814638384,2.953,0.179573306570577,,,0.79167377021016,,,92.5651019353566,,76.7955140039342,38.5,,,,,,7.33246518702908,14.6864103079011
2000-05-17,20.1574548013038,3.05,0.211094152936689,,,0.7593146947318,,,91.5987989420327,,75.2141065467449,38.02,,,,,,7.23550055879542,13.9634760077337
2000-05-18,20.4235246904446,2.769,0.196766495497547,,,0.754670568158516,,,90.4747949892237,,72.5164114727162,37.96,,,,,,7.51475868810835,13.667072944665
2000-05-19,18.8271053556001,2.6315,0.19504717660485,,,0.704109512723579,,,89.0549638560014,,69.0829813784978,37.36,,,,,,7.40615830448666,13.4863393696232
2000-05-22,17.4275777387197,2.594,0.207846550583817,,,0.673697974195305,,,88.3844880430908,,69.0322410322778,36.52,,,,,,7.3993707805103,13.0128174030135
2000-05-23,17.0976510761851,2.3345,0.20612723169112,,,0.642762098795854,,,87.0829761709703,,63.2647550119405,35.9,,,,,,7.31501155394702,12.5392954364038
2000-05-24,17.6617192411635,2.428,0.203452735635814,,,0.656844289050326,,,88.5028073041927,,67.2309587414687,36.12,,,,,,7.55160524683714,11.9284159527624
2000-05-25,17.4967559098963,2.275,0.200587204147985,,,0.653698267823263,,,86.9843477590601,,65.7510319767193,36.96,,,,,,7.42361193756872,11.9501039817674
2000-05-26,18.9228905156907,2.325,0.201542381310595,,,0.646956793765271,,,87.0829761709703,32.7658467813808,65.7510319767193,36.58,,,,,,7.35767599036983,11.7946731072314
2000-05-30,19.3911735205785,2.5875,0.209947940341558,,,0.655870520575282,,,89.922638437415,33.9734244678774,72.3557337096863,37.94,,,,,,7.36349386806385,13.2152390070604
2000-05-31,18.6940704110297,2.497,0.215487967884693,,,0.62920424541256,,,90.1198372059181,34.3102562261287,70.6136484894671,37.72,,,,,,7.2296826811014,12.7634050694557
2000-06-01,21.2217343578669,2.5095,0.224084562348178,,,0.667555742275801,,,91.6974273539429,34.8692536121628,73.8948575450255,38.76,,,,,,7.36931174575787,13.2405417075662
2000-06-02,22.8500820794083,2.894,0.251402629198808,,,0.693323154230792,,,93.2947083511594,36.6931617499277,79.1803102762731,38.52,,,,,,7.26071136213617,13.511642070129
2000-06-05,21.9188374674157,2.725,0.256751621309421,,,0.683959995816915,,,92.8411802112609,36.5498290868421,79.374814936783,38.84,,,,,,7.26652923983019,13.5767061571441
2000-06-06,21.3175195179575,2.528,0.243952247330454,,,0.695645217517433,,,92.4270337697457,36.9081607445562,77.167609876214,38.76,,,,,,7.11526441978569,13.1031841905344
2000-06-07,20.4235246904446,2.5905,0.233063227676707,,,0.7232852611552,,,93.067910836299,36.9439939103276,79.2310506224931,39.28,,,,,,7.13853593056177,13.5550181281391
2000-06-08,21.2855911312607,2.594,0.234782546569404,,,0.710176839375771,,,92.70311204565,36.8723275787848,78.8589547502132,39.12,,,,,,7.17538248929056,13.7574397321859
2000-06-09,22.7809039082317,2.6095,0.24146878670767,,,0.717217934503007,,,92.5059132771469,37.5173245626703,79.281790968713,39.0,,,,,,7.46045849629751,14.7297863659111
2000-06-12,21.7858025228453,2.422,0.235164617434447,,,0.683061132609182,,,91.4213490780386,36.4064964237564,76.7447736577142,38.4,,,,,,7.74844344215146,13.8261184907018
2000-06-13,21.8869090807188,2.45,0.242423963870279,,,0.70785477608913,,,93.1369493363569,36.8723275787848,79.7046271872128,38.66,,,,,,7.82989372986774,13.64538491566
2000-06-14,21.2217343578669,2.322,0.242232928437757,,,0.677443237560856,,,93.2947083511594,36.6931617499277,77.9118016207737,37.48,,,,,,7.95109951515981,13.7827424326918
2000-06-15,20.6895945795854,2.3155,0.24853709771098,,,0.691899954151883,,,93.4919071196625,36.7289949156992,79.281790968713,37.0,,,,,,7.95109951515981,13.2622297365713
2000-06-16,21.2217343578669,2.3,0.286171077917792,,,0.683061132609182,,,92.7257712884642,36.5139959210707,79.7046271872128,36.58,,,,,,7.82989372986774,13.0345054320185
2000-06-19,21.6527675782749,2.2655,0.303937373142328,,,0.723734692759066,,,93.9117759832215,37.4456582311274,82.8758988259614,36.96,,,,,,7.75717025869249,13.9164852782228
2000-06-20,22.8820104661052,2.3065,0.299925629059368,,,0.758415831524067,,,93.5757704163554,37.6964903915273,82.5630000242715,37.06,,,,,,7.77559353805689,13.8947972492177
2000-06-21,23.4141502443867,2.303,0.330300262830349,,,0.833396004102397,,,93.5362369265302,37.8971202866815,83.620090570521,36.78,,,,,,7.85995276462017,13.5550181281391
2000-06-22,23.2172585264226,2.1,0.312342932173291,,,0.805231623593454,,,92.1130312928214,36.749809171096,80.5502996242124,35.68,,,,,,7.79401681742128,13.3742845530972
2000-06-23,23.0150454106756,1.694,0.28292347556492,,,0.774370653461314,,,91.3223614963165,36.4988348645617,77.3790279854639,35.28,,,,,,7.74553450330446,13.3056057945813
2000-06-26,22.8820104661052,1.697,0.316927782553817,,,0.810924423909092,,,92.4984347458939,36.9649300052683,79.4932090779629,35.8,,,,,,7.73292910163408,13.3959725821022
2000-06-27,23.5471851889571,1.825,0.272225491343694,,,0.775269516669047,,,91.8165010224835,36.3554209751135,78.5460559485234,35.2,,,,,,7.77559353805689,13.5550181281391
2000-06-28,23.8451834647948,1.894,0.26171854255499,,,0.815568550482375,,,92.0734978029961,37.2876112565267,79.4932090779629,34.64,,,,,,8.00152112184131,13.7357517031809
2000-06-29,22.6478689636613,1.8565,0.224008148175169,,,0.767778989937945,,,91.2037610268407,36.713955698734,77.4974221266439,34.96,,,,,,8.33895802809443,13.4646513406181
